user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform,stress_level_num,cluster,segmento
10970,40,4.11,4.07,5.05,6.27,3.13,85.37,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
10971,31,1.35,8.22,7.96,6.51,3.77,68.4,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
10972,24,1.97,7.8,5.61,3.45,4.76,93.99,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10973,26,2.66,11.44,8.98,1.2,6.53,82.64,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
10974,31,2.04,4.32,5.88,3.31,7.92,48.35,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
10975,18,1.75,2.59,5.46,6.26,3.18,55.05,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10976,16,4.93,8.53,5.2,2.77,2.69,55.87,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
10977,25,4.01,9.4,7.29,3.59,2.82,60.64,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
10978,21,3.61,4.83,4.55,7.37,9.41,79.99,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10979,16,1.74,7.71,8.77,4.58,2.48,93.66,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10980,40,5.55,2.6,5.47,1.59,4.11,75.62,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
10981,32,1.55,11.6,5.48,4.59,5.37,85.11,High,TikTok,3,0,Alto consumo / Alto rendimiento
10982,35,4.87,3.1,4.23,10.0,6.01,59.0,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
10983,18,5.82,2.68,5.23,3.35,8.72,71.35,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10984,22,4.5,2.44,6.09,3.39,2.02,70.25,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10985,34,5.96,6.27,5.85,2.53,1.97,82.06,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
10986,28,4.08,2.97,5.37,3.44,3.85,71.08,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
10987,26,1.7,9.45,4.2,6.17,4.72,60.06,Medium,TikTok,2,1,Alto consumo / Bajo rendimiento
10988,36,1.62,10.99,5.5,9.68,4.36,54.63,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
10989,35,2.29,4.6,7.89,6.47,4.53,55.28,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
10990,41,0.54,8.29,6.19,4.69,8.66,98.85,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
10991,44,4.25,2.42,5.45,4.51,8.53,61.45,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
10992,32,1.98,5.87,5.52,1.22,8.25,88.4,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
10993,25,4.98,4.93,6.77,1.02,7.8,44.28,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
10994,43,2.48,4.29,5.51,8.17,1.36,45.38,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
10995,42,3.14,8.45,7.15,5.41,2.34,81.17,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
10996,44,5.81,3.3,8.95,1.3,7.59,67.43,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
10997,22,1.83,10.61,4.21,3.57,6.35,92.83,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
10998,16,4.47,8.65,4.84,4.21,7.07,91.73,High,TikTok,3,3,Alto consumo / Bajo rendimiento
10999,39,4.65,9.11,4.9,8.05,7.45,85.34,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
11000,29,1.72,11.35,6.24,4.91,9.2,88.92,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
11001,23,3.26,11.42,4.21,8.1,6.72,92.23,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
11002,33,2.43,7.52,6.39,6.7,3.48,87.01,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
11003,34,4.75,6.95,8.64,1.3,1.75,71.61,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
11004,22,3.92,5.35,4.06,9.72,4.89,55.88,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
11005,39,3.12,9.16,5.82,2.63,7.39,87.24,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
11006,33,4.79,7.38,7.8,3.48,3.54,59.06,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
11007,19,1.79,11.33,4.77,8.28,2.08,54.69,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
11008,25,4.64,4.39,4.39,2.71,9.99,50.3,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
11009,29,5.26,5.1,7.15,4.61,4.77,77.63,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
11010,22,5.33,5.16,4.05,8.78,2.95,54.55,High,TikTok,3,0,Alto consumo / Alto rendimiento
11011,33,4.81,10.06,8.01,6.74,2.48,62.49,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
11012,37,2.74,2.99,4.33,3.72,8.77,82.54,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
11013,41,5.9,6.56,6.62,6.8,8.38,87.63,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
11014,22,2.59,6.28,7.7,8.31,6.52,58.89,Medium,YouTube Shorts,2,0,Alto consumo / Alto rendimiento
11015,40,4.01,2.73,5.21,4.64,5.92,90.57,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
11016,41,1.39,6.11,4.52,6.15,9.56,43.48,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
11017,44,5.89,7.13,4.88,9.89,3.05,99.15,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
11018,33,4.37,2.65,8.27,9.68,4.74,65.01,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
11019,32,4.64,7.1,7.53,5.58,1.22,59.49,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
11020,24,0.86,11.59,4.99,1.87,4.77,95.42,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
11021,43,4.7,11.79,7.58,7.31,4.46,47.94,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
11022,21,4.76,7.32,7.54,3.42,9.55,61.47,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
11023,42,4.19,7.15,8.99,7.03,4.22,61.53,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
11024,23,2.11,4.86,5.96,4.17,8.51,65.46,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
11025,15,3.19,11.97,8.32,7.47,7.9,90.9,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
11026,33,1.11,4.74,6.23,4.31,2.33,90.96,High,TikTok,3,3,Alto consumo / Bajo rendimiento
11027,19,3.09,6.53,8.49,9.47,9.66,75.5,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
11028,33,1.84,2.03,4.46,2.23,6.68,99.51,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
11029,15,2.42,5.49,4.88,1.62,6.37,90.65,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
11030,29,1.39,2.71,8.25,8.03,1.11,80.86,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
11031,30,1.77,9.44,8.1,4.61,7.29,51.97,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
11032,37,0.92,7.61,5.53,5.19,1.5,72.98,High,TikTok,3,0,Alto consumo / Alto rendimiento
11033,21,5.56,7.72,6.98,9.4,2.67,52.83,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
11034,40,3.42,4.87,5.91,6.31,1.89,58.1,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
11035,26,2.68,10.15,4.05,6.94,4.4,81.15,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
11036,22,3.44,2.03,4.13,1.18,8.16,51.07,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
11037,19,3.96,5.34,4.27,7.03,7.37,45.45,High,TikTok,3,0,Alto consumo / Alto rendimiento
11038,24,5.57,8.59,6.97,4.5,1.96,71.89,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
11039,42,1.48,11.08,5.4,5.14,8.19,40.06,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
11040,35,2.13,4.35,4.72,8.27,5.15,76.53,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
11041,19,5.87,7.41,8.71,5.71,1.29,94.08,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
11042,31,2.54,7.38,4.61,9.88,3.01,51.41,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
11043,40,0.62,10.74,7.37,8.17,8.07,62.97,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
11044,19,1.31,2.51,8.47,7.56,7.6,94.98,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
11045,36,0.64,6.24,4.82,6.3,2.7,82.23,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
11046,29,5.94,3.82,5.07,4.71,1.34,48.12,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
11047,27,2.03,2.22,6.87,1.48,3.66,62.92,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
11048,42,5.58,3.47,6.54,1.17,8.15,85.36,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
11049,15,5.98,11.76,6.61,1.42,9.45,79.89,High,TikTok,3,3,Alto consumo / Bajo rendimiento
11050,25,3.8,4.15,6.77,9.63,6.16,49.34,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
11051,37,0.68,11.35,8.75,3.91,1.82,43.75,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
11052,15,0.95,4.05,4.27,7.31,5.52,80.9,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
11053,25,3.15,11.31,7.8,6.35,9.99,76.54,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
11054,32,2.73,8.55,5.16,6.15,9.45,43.56,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
11055,32,3.83,3.13,5.87,6.21,9.94,98.49,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
11056,35,2.91,7.82,4.45,3.72,7.29,55.15,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
11057,44,5.64,5.19,6.23,8.98,4.83,63.16,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
11058,40,3.44,5.83,8.02,9.27,9.04,50.66,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
11059,30,4.32,6.4,4.49,6.8,9.06,89.71,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
11060,27,5.43,6.23,5.38,8.78,2.3,97.75,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
11061,21,1.31,8.64,5.87,1.54,7.98,52.8,High,TikTok,3,3,Alto consumo / Bajo rendimiento
11062,15,1.76,9.68,4.52,1.9,9.27,56.99,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
11063,40,1.09,5.29,7.81,6.03,9.09,82.39,Medium,YouTube Shorts,2,2,Bajo consumo / Alto rendimiento
11064,30,1.27,11.24,7.93,8.62,7.36,71.67,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
11065,15,3.32,11.38,8.18,3.84,5.84,46.3,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
11066,31,2.27,2.41,6.92,5.93,7.99,95.72,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
11067,20,2.83,2.15,6.54,1.09,5.65,76.67,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
11068,16,5.9,6.25,5.31,9.88,3.89,58.08,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
11069,31,1.36,7.91,7.28,7.9,3.33,69.39,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
11070,20,3.47,4.78,6.22,4.25,5.87,70.01,High,TikTok,3,3,Alto consumo / Bajo rendimiento
11071,28,1.04,4.59,8.85,9.85,5.1,71.53,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
11072,32,2.25,8.78,8.84,1.83,5.72,69.84,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
11073,20,3.4,8.02,8.53,5.18,3.35,73.71,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
11074,24,5.71,3.67,5.8,1.53,6.32,63.6,High,TikTok,3,3,Alto consumo / Bajo rendimiento
11075,38,2.65,10.85,5.84,4.01,6.96,48.77,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
11076,32,0.86,8.8,8.26,2.97,8.26,79.87,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
11077,41,2.63,5.63,7.65,3.85,6.31,87.55,High,TikTok,3,3,Alto consumo / Bajo rendimiento
11078,23,1.3,8.84,7.52,9.53,7.8,90.46,High,TikTok,3,0,Alto consumo / Alto rendimiento
11079,22,1.76,3.13,5.4,4.84,2.52,41.32,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
11080,42,3.9,6.68,8.17,3.92,2.09,64.28,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
11081,24,0.87,3.69,6.9,6.77,2.62,98.71,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
11082,31,3.06,2.41,6.23,7.15,8.62,43.75,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
11083,37,3.85,5.38,8.33,9.85,6.01,87.13,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
11084,44,2.82,3.51,5.97,5.91,5.1,47.57,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
11085,43,0.61,8.34,7.27,7.77,7.86,89.48,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
11086,40,5.92,8.74,6.33,4.44,2.12,80.33,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
11087,20,2.52,3.49,6.96,2.54,1.06,83.5,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
11088,28,4.78,2.25,4.2,4.87,3.8,98.64,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
11089,36,2.29,9.93,6.31,4.77,3.24,96.37,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
11090,36,3.11,2.02,6.78,4.79,3.77,58.26,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
11091,20,2.64,5.44,6.46,7.26,9.76,62.51,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
11092,40,2.38,6.95,8.24,4.65,6.11,64.43,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
11093,21,0.62,10.19,5.56,9.59,6.3,50.83,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
11094,26,2.48,10.39,8.42,9.84,6.9,62.87,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
11095,17,5.39,9.25,6.02,5.71,4.58,98.74,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
11096,28,4.3,4.47,7.47,6.03,9.81,69.37,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
11097,36,1.3,9.2,4.43,4.67,9.76,97.16,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
11098,33,3.75,4.47,5.0,4.2,7.92,44.29,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
11099,37,5.41,4.15,7.81,9.87,2.91,42.36,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
11100,30,4.35,7.47,4.06,1.37,8.92,74.52,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
11101,21,1.32,8.79,8.84,4.69,1.91,84.18,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
11102,22,5.27,2.53,4.95,2.36,6.67,53.05,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
11103,32,2.16,2.6,8.51,7.54,5.11,70.2,High,TikTok,3,0,Alto consumo / Alto rendimiento
11104,39,3.0,9.84,6.58,2.75,1.35,92.38,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
11105,27,3.39,10.59,6.82,8.96,9.14,85.7,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
11106,35,5.18,8.04,4.42,4.37,9.65,53.91,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
11107,23,5.62,6.29,5.83,9.25,9.17,60.07,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
11108,24,5.61,10.45,4.78,9.88,2.73,58.35,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
11109,35,0.54,9.29,6.63,7.94,4.0,83.17,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
11110,37,5.57,7.8,6.75,6.61,9.6,98.09,High,TikTok,3,0,Alto consumo / Alto rendimiento
11111,41,0.8,5.2,7.55,2.35,1.96,56.8,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
11112,23,1.96,3.98,8.39,9.4,6.25,75.3,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
11113,29,3.33,6.19,6.34,7.99,5.37,99.31,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
11114,34,3.14,4.87,5.17,3.59,2.37,49.45,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
11115,16,3.83,5.39,5.67,5.22,8.98,79.54,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
11116,39,3.14,7.16,8.24,1.61,2.21,59.92,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
11117,27,5.64,3.69,4.73,6.93,6.33,99.5,High,TikTok,3,0,Alto consumo / Alto rendimiento
11118,16,1.82,10.06,7.14,2.13,3.86,46.53,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
11119,33,2.01,3.46,4.07,6.86,4.76,67.08,Medium,Instagram Reels,2,2,Bajo consumo / Alto rendimiento
11120,40,5.56,6.81,5.23,7.04,2.9,55.3,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
11121,16,0.92,9.46,6.96,3.92,6.62,41.9,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
11122,17,3.85,6.85,6.28,9.54,9.9,97.82,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
11123,20,4.25,5.61,6.47,8.01,8.5,74.09,High,TikTok,3,0,Alto consumo / Alto rendimiento
11124,17,3.28,6.75,7.3,5.47,7.15,82.05,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
11125,24,4.32,10.49,5.17,9.27,7.81,77.22,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
11126,38,1.45,11.9,5.4,8.7,8.55,48.91,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
11127,41,5.19,8.31,7.42,7.23,5.25,50.23,High,TikTok,3,0,Alto consumo / Alto rendimiento
11128,20,1.27,9.93,6.69,2.38,6.1,77.59,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
11129,37,2.7,2.14,4.07,5.47,9.06,86.79,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
11130,30,0.91,10.8,7.35,8.78,7.26,76.66,High,TikTok,3,0,Alto consumo / Alto rendimiento
11131,31,3.5,11.54,7.1,6.48,2.22,74.22,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
11132,33,4.18,7.75,4.39,5.91,8.02,84.76,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
11133,17,5.68,9.54,7.74,9.6,1.2,54.62,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
11134,32,4.57,7.13,6.61,1.15,8.63,83.9,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
11135,21,3.48,4.86,5.02,1.11,8.09,64.67,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
11136,23,5.63,10.52,6.8,9.04,8.48,80.44,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
11137,34,3.13,7.97,6.98,1.35,1.21,56.48,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
11138,26,3.59,7.79,8.6,3.99,9.75,48.25,Medium,YouTube Shorts,2,3,Alto consumo / Bajo rendimiento
11139,19,3.78,8.59,7.71,9.32,6.53,41.75,Medium,TikTok,2,0,Alto consumo / Alto rendimiento
11140,17,2.75,10.56,5.51,7.22,8.2,88.21,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
11141,25,5.11,9.32,4.59,6.83,6.1,51.82,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
11142,39,1.52,4.11,8.27,6.91,4.06,61.81,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
11143,44,3.55,6.67,8.23,3.86,3.67,86.13,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
11144,18,4.47,11.8,4.88,5.77,1.63,67.01,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
11145,19,5.47,7.55,4.31,6.67,5.88,53.05,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
11146,15,5.36,11.38,7.56,3.75,2.29,51.69,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
11147,41,3.3,10.13,7.61,8.16,6.11,64.48,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
11148,42,4.04,8.66,4.89,3.9,6.62,73.91,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
11149,43,2.67,5.49,7.34,1.64,4.98,63.54,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
11150,32,3.07,5.04,5.39,2.81,2.41,94.27,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
11151,26,5.48,8.43,5.3,4.68,4.89,40.23,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
11152,27,5.62,6.33,5.62,9.17,8.91,64.12,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
11153,23,5.42,9.99,6.6,4.74,5.12,84.57,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
11154,16,1.26,9.6,8.02,1.81,4.08,93.45,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
11155,19,5.18,5.12,6.49,2.77,6.67,61.5,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
11156,27,5.72,9.03,5.49,5.9,6.57,80.42,Medium,YouTube Shorts,2,1,Alto consumo / Bajo rendimiento
11157,30,2.49,6.95,8.42,2.6,1.82,74.82,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
11158,30,3.35,5.23,4.28,1.58,3.13,52.09,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
11159,38,4.79,6.13,7.99,7.43,5.45,80.86,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
11160,17,3.59,10.95,7.92,8.06,4.3,54.97,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
11161,36,5.96,5.6,5.27,8.66,3.88,87.03,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
11162,18,3.01,4.87,4.99,8.6,5.01,91.95,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
11163,25,4.43,5.52,8.37,4.41,3.61,68.71,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
11164,37,4.86,4.15,6.79,7.61,4.13,43.25,High,Instagram Reels,3,0,Alto consumo / Alto rendimiento
11165,40,3.22,7.45,4.23,6.25,7.96,84.24,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
11166,28,5.21,3.47,8.45,1.21,5.59,68.03,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
11167,43,3.5,10.17,5.75,4.61,8.86,45.67,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
11168,17,2.76,4.26,5.71,1.48,9.54,59.87,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
11169,30,1.09,7.98,7.22,1.75,9.3,57.44,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
11170,36,2.66,3.25,7.31,1.5,3.28,83.58,Medium,Instagram Reels,2,3,Alto consumo / Bajo rendimiento
11171,29,4.54,11.78,5.77,9.65,5.26,65.44,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
11172,42,5.57,6.55,4.72,8.6,5.82,75.22,High,TikTok,3,0,Alto consumo / Alto rendimiento
11173,24,1.88,10.22,6.76,4.95,8.67,70.07,High,TikTok,3,3,Alto consumo / Bajo rendimiento
11174,23,2.45,9.69,7.13,3.23,6.03,83.46,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
11175,25,1.35,9.14,8.3,1.65,3.27,83.08,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
11176,30,4.3,10.27,6.42,4.88,5.93,66.93,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
11177,24,5.78,3.0,7.23,6.4,1.4,48.1,High,TikTok,3,0,Alto consumo / Alto rendimiento
11178,31,4.03,8.78,4.27,8.17,8.51,64.47,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
11179,33,3.89,4.66,8.47,1.46,6.09,49.61,Low,YouTube Shorts,1,2,Bajo consumo / Alto rendimiento
11180,16,3.54,9.86,5.64,4.76,6.87,97.55,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
11181,38,0.99,11.57,7.16,9.79,2.81,97.01,Low,YouTube Shorts,1,1,Alto consumo / Bajo rendimiento
11182,37,4.51,11.01,8.58,2.09,6.02,67.4,High,TikTok,3,3,Alto consumo / Bajo rendimiento
11183,16,3.81,3.15,8.05,4.6,5.78,41.66,Low,TikTok,1,2,Bajo consumo / Alto rendimiento
11184,20,4.14,5.7,7.19,3.48,6.58,62.48,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
11185,33,5.44,5.64,7.52,2.21,8.63,93.71,High,Instagram Reels,3,3,Alto consumo / Bajo rendimiento
11186,22,4.81,3.22,8.6,8.55,7.88,57.28,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
11187,40,4.8,2.98,8.06,7.27,5.92,77.32,Low,Instagram Reels,1,2,Bajo consumo / Alto rendimiento
11188,43,5.6,5.85,7.05,4.7,9.04,51.04,High,YouTube Shorts,3,3,Alto consumo / Bajo rendimiento
11189,17,5.94,11.92,7.29,4.32,4.23,89.51,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
11190,40,3.7,7.69,4.74,8.45,5.43,93.51,High,TikTok,3,0,Alto consumo / Alto rendimiento
11191,28,1.1,8.22,6.35,1.82,6.84,76.91,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
11192,39,3.03,6.71,5.5,2.32,4.97,77.43,Medium,TikTok,2,3,Alto consumo / Bajo rendimiento
11193,30,4.83,8.62,6.16,9.16,4.25,62.71,High,YouTube Shorts,3,0,Alto consumo / Alto rendimiento
11194,15,0.65,11.57,7.31,8.35,2.01,82.43,Medium,Instagram Reels,2,1,Alto consumo / Bajo rendimiento
11195,35,0.81,7.89,4.75,7.97,6.72,68.71,High,TikTok,3,0,Alto consumo / Alto rendimiento
11196,17,0.87,2.65,4.09,6.62,2.73,84.73,High,TikTok,3,3,Alto consumo / Bajo rendimiento
11197,36,4.52,6.93,5.98,3.63,2.24,98.11,Low,TikTok,1,1,Alto consumo / Bajo rendimiento
11198,40,3.26,11.93,5.61,9.41,2.64,89.34,Medium,Instagram Reels,2,0,Alto consumo / Alto rendimiento
11199,32,2.53,5.87,6.1,5.43,7.2,71.04,Medium,TikTok,2,2,Bajo consumo / Alto rendimiento
11200,23,1.08,7.94,8.66,3.53,2.25,98.73,Low,Instagram Reels,1,1,Alto consumo / Bajo rendimiento
